time_s,acc_DOF2_mps2,acc_DOF4_mps2,acc_DOF5_mps2,acc_DOF6_mps2
4.655,0.00985496,0.0074169,0.00729575,0.00395558
4.66,0.01012159,0.00674721,0.00680845,0.0051767
4.665,0.01281093,0.01015974,0.00774182,0.00426014
4.67,0.0107747,0.01058064,0.00850484,0.00657137
4.675,0.01387008,0.01028537,0.00680243,0.00504078
4.68,0.01591148,0.01288064,0.00821456,0.0051991
4.685,0.01253467,0.00964376,0.00908056,0.00807651
4.69,0.0154939,0.01134859,0.00829525,0.00702678
4.695,0.01353415,0.01049068,0.00924341,0.0038916
4.7,0.0153523,0.00904751,0.0051471,0.00375846
4.705,0.01194824,0.00641811,0.00369635,0.00408215
4.71,0.01013164,0.00533719,0.00197063,-0.0008242
4.715,0.00760675,0.00471185,0.00180937,-0.0004607
4.72,0.00615372,0.0002505,-0.00170543,-0.00547353
4.725,0.0059364,-0.00162554,-0.00625351,-0.00830375
4.73,-0.00178174,-0.00579731,-0.007751,-0.00850643
4.735,-0.0009544,-0.00770089,-0.01072954,-0.01343189
4.74,-0.00682095,-0.00990972,-0.01277978,-0.01300744
4.745,-0.00704772,-0.01330109,-0.01505105,-0.019073
4.75,-0.00947492,-0.01409929,-0.01704439,-0.02061617
4.755,-0.01036787,-0.01750673,-0.0183725,-0.01990971
4.76,-0.01262751,-0.0178185,-0.02111037,-0.01866861
4.765,-0.01288861,-0.01863091,-0.01959481,-0.0232084
4.77,-0.01383558,-0.01691114,-0.02037745,-0.02248455
4.775,-0.01665519,-0.01982759,-0.02038308,-0.02091565
4.78,-0.01445038,-0.0190012,-0.0190356,-0.01958142
4.785,-0.01352611,-0.0182876,-0.01969253,-0.01974921
4.79,-0.0141671,-0.01743843,-0.01714576,-0.01690316
4.795,-0.01426117,-0.01546563,-0.01707782,-0.01603596
4.8,-0.01302167,-0.01602865,-0.01567571,-0.01435933
4.805,-0.0131424,-0.01472143,-0.01516613,-0.01572015
4.81,-0.01207334,-0.01378612,-0.01350319,-0.01273039
4.815,-0.01307602,-0.010954,-0.011708,-0.01220876
4.82,-0.01279515,-0.01210024,-0.01050344,-0.01094417
4.825,-0.01135391,-0.01294762,-0.01343242,-0.00914706
4.83,-0.01222893,-0.01082344,-0.01169052,-0.0084432
4.835,-0.01153365,-0.01159276,-0.01096209,-0.00963471
4.84,-0.01311588,-0.01086073,-0.01019751,-0.0097627
4.845,-0.01347079,-0.01204515,-0.01066228,-0.00902171
4.85,-0.01240024,-0.0105187,-0.00913236,-0.00991418
4.855,-0.01177025,-0.01255992,-0.01043133,-0.00830996
4.86,-0.01212365,-0.0100342,-0.00913581,-0.00914108
4.865,-0.01159219,-0.01305418,-0.00878632,-0.00866602
4.87,-0.01146873,-0.00935573,-0.00905949,-0.00622016
4.875,-0.00975556,-0.00877293,-0.00723571,-0.00740158
4.88,-0.01103315,-0.0068613,-0.007043,-0.00685663
4.885,-0.00763982,-0.00764391,-0.00797647,-0.00480524
4.89,-0.00856318,-0.00584415,-0.00597754,-0.00362635
4.895,-0.00775714,-0.00637372,-0.00687435,-0.0030156
4.9,-0.00748714,-0.00702014,-0.0051647,-0.0021625
4.905,-0.00789032,-0.005471,-0.00516601,-0.00311096
4.91,-0.00798344,-0.00666106,-0.00694331,-0.00302834
4.915,-0.00788522,-0.00614191,-0.00499994,-0.00254106
4.92,-0.0078366,-0.00567802,-0.00429766,-0.00237282
4.925,-0.00996447,-0.00711289,-0.00424042,-0.00158589
4.93,-0.00832386,-0.00594131,-0.0046097,-0.00203672
4.935,-0.01108562,-0.00971114,-0.00600545,-0.00252953
4.94,-0.01039984,-0.00641714,-0.00514583,-0.00208589
4.945,-0.01202457,-0.00950149,-0.00626973,-0.00393367
4.95,-0.01198229,-0.00779052,-0.00551569,-0.00085722
4.955,-0.01271419,-0.00736361,-0.00516756,-0.00316959
4.96,-0.01181391,-0.00814802,-0.00400237,-0.00256738
4.965,-0.01042157,-0.0052436,-0.00487776,-0.00094539
4.97,-0.00879031,-0.00507774,-0.00295612,8.302e-05
4.975,-0.00633013,-0.00234237,0.000998,0.00185437
4.98,-0.00506056,0.00021222,0.00304761,0.006192
4.985,-0.00308209,0.00351717,0.00484409,0.00600876
4.99,0.00094168,0.00437481,0.00711365,0.01032674
4.995,0.00251969,0.0080505,0.01009444,0.01198408
5.0,0.00632494,0.00952836,0.01313737,0.01518322
5.005,0.00873289,0.01414853,0.01577358,0.01603145
5.01,0.0111364,0.01583535,0.01845822,0.02113488
5.015,0.01359357,0.01787353,0.01935904,0.01874875
5.02,0.01591643,0.01782794,0.01927513,0.02195174
5.025,0.01716065,0.02014939,0.02247904,0.02410298
5.03,0.01885351,0.02263546,0.02147364,0.02344959
5.035,0.01880785,0.02021445,0.02177523,0.02252399
5.04,0.01860832,0.02122758,0.0203617,0.02250412
5.045,0.01864339,0.02203438,0.02075111,0.02102601
5.05,0.01795134,0.02006195,0.02068923,0.01906804
5.055,0.01622379,0.01773582,0.01875669,0.01762645
5.06,0.01527888,0.01575276,0.01654588,0.01563136
5.065,0.01258648,0.01441929,0.01275652,0.01475568
5.07,0.01354941,0.01130595,0.01326827,0.01197562
5.075,0.0133594,0.01172489,0.01201668,0.00867585
5.08,0.01057164,0.0088715,0.01017354,0.00995511
5.085,0.01156942,0.01184341,0.01017452,0.01017163
5.09,0.00980236,0.00987349,0.00982091,0.00840419
5.095,0.01044418,0.00956182,0.00525809,0.00753018
5.1,0.0099827,0.008543,0.00773218,0.00742297
5.105,0.0098362,0.00680905,0.00718399,0.00626455
5.11,0.01108059,0.00756718,0.00509063,0.00398265
5.115,0.00955969,0.00998476,0.00764714,0.00727044
5.12,0.01154995,0.00983563,0.00863716,0.00594459
5.125,0.01021819,0.0087011,0.0079325,0.00575424
5.13,0.01001344,0.00942482,0.01012504,0.00684937
5.135,0.00972396,0.00832702,0.00817008,0.00668064
5.14,0.00969108,0.00901393,0.00689183,0.00622159
5.145,0.01115309,0.00724015,0.00592536,0.00790984
5.15,0.00932027,0.00735571,0.00635921,0.00349589
5.155,0.0111664,0.00748654,0.00455525,0.00419408
5.16,0.00912127,0.00675878,0.00516255,0.00040572
5.165,0.00875938,0.00417898,0.0048682,0.00295682
5.17,0.00991515,0.00567163,0.00598017,0.0037878
5.175,0.00878287,0.00397274,0.00427251,0.00312795
5.18,0.00925542,0.00371009,0.00487582,0.00040054
5.185,0.00775521,0.00464928,0.00247803,0.00196204
5.19,0.00844332,0.00434221,0.00300823,-0.00024536
5.195,0.00807472,0.00469435,0.00265557,4.968e-05
5.2,0.00778143,0.00419467,0.00267476,-0.00223157
5.205,0.00838918,0.00301085,0.00219243,-0.00051726
5.21,0.00865169,0.00324153,0.00101543,5.223e-05
5.215,0.00758498,0.00134344,0.00129697,-7.44e-05
5.22,0.00643089,0.00293516,-0.00079603,-0.00217975
5.225,0.00729546,0.00290115,1.301e-05,-0.00298804
5.23,0.00725549,0.00294575,-0.00155074,-0.00294712
5.235,0.00489471,5.74e-05,-0.00325039,-0.00476675
5.24,0.00339354,-0.00283088,-0.00422409,-0.00645722
5.245,0.00236684,-0.00500616,-0.00573025,-0.00823595
5.25,-0.00046356,-0.00583877,-0.00747809,-0.01139205
5.255,-0.00487186,-0.00656268,-0.01106631,-0.01274273
5.26,-0.00529477,-0.01050499,-0.0122653,-0.0128445
5.265,-0.00807259,-0.01171484,-0.01496993,-0.01525551
5.27,-0.00989705,-0.01332123,-0.01782066,-0.01727548
5.275,-0.01257565,-0.01839183,-0.02077865,-0.02084166
5.28,-0.01735028,-0.01676675,-0.02006539,-0.0211482
5.285,-0.01794822,-0.02048561,-0.02166053,-0.02141472
5.29,-0.01898211,-0.02079868,-0.02082991,-0.0238717
5.295,-0.0202243,-0.02153325,-0.02364285,-0.02439024
5.3,-0.01993667,-0.02287054,-0.02119776,-0.02170327
5.305,-0.02125318,-0.02410471,-0.02329801,-0.02169759
5.31,-0.02015711,-0.02148267,-0.0217965,-0.02117849
5.315,-0.01940356,-0.02124434,-0.02006334,-0.01726406
5.32,-0.01825496,-0.01781339,-0.01818428,-0.01770899
5.325,-0.01748221,-0.01853841,-0.01667313,-0.01455787
5.33,-0.01542809,-0.01322473,-0.01325031,-0.01204041
5.335,-0.01305361,-0.01246123,-0.01140266,-0.01190011
5.34,-0.01419451,-0.01030793,-0.01065912,-0.00870836
5.345,-0.01336591,-0.00890913,-0.00954648,-0.00584017
5.35,-0.00918824,-0.00853717,-0.00586512,-0.00475686
5.355,-0.00884215,-0.00773603,-0.00547805,-0.00506158
5.36,-0.00640473,-0.00694896,-0.00627063,-0.00421418
5.365,-0.00683918,-0.00590682,-0.00550403,-0.00309623
5.37,-0.00888444,-0.00497075,-0.00384817,-0.00313754
5.375,-0.00756168,-0.00492311,-0.00356746,-0.00141674
5.38,-0.00894823,-0.00622088,-0.00531854,-0.00174384
5.385,-0.00765966,-0.00594458,-0.00512467,-0.00463799
5.39,-0.00822149,-0.00689407,-0.00456419,-0.00421592
5.395,-0.01121561,-0.0071444,-0.00574893,-0.00524161
5.4,-0.00925611,-0.00853413,-0.00508764,-0.00448679
5.405,-0.01176378,-0.00695753,-0.00497322,-0.00319533
5.41,-0.0090559,-0.00754368,-0.00656901,-0.00421294
5.415,-0.01071069,-0.00784129,-0.00621817,-0.00367482
5.42,-0.00958465,-0.00920969,-0.0056502,-0.00435178
5.425,-0.01012104,-0.00702446,-0.00473364,-0.0028382
5.43,-0.0100951,-0.00472451,-0.00530454,-0.002843
5.435,-0.0078648,-0.0075772,-0.0049925,-0.00087078
5.44,-0.00681273,-0.00462132,-0.00334738,-0.0011084
5.445,-0.00712617,-0.00578582,-0.00211508,-0.00030825
5.45,-0.00497506,-0.00351972,-0.00095815,0.00176037
5.455,-0.00638329,-0.00089957,-0.00161639,0.00085743
5.46,-0.00671545,-0.00236729,-0.00087561,0.00381202
5.465,-0.00560613,-0.00064242,0.00068384,0.00385318
5.47,-0.00422537,-0.0010358,0.00331806,0.00188847
5.475,-0.00466463,0.00084028,0.00430336,0.00546699
5.48,-0.00388672,0.00077175,0.00322673,0.0057019
5.485,-0.00324027,0.00115759,0.00402136,0.00689847
5.49,-0.00208128,0.0036538,0.00514062,0.00729341
5.495,-0.00203011,0.00332742,0.00463029,0.00694627
5.5,-0.00019267,0.00432416,0.00874466,0.00793408
5.505,0.00157338,0.00650229,0.00867663,0.00978801
5.51,0.00063589,0.00841907,0.00906992,0.00894721
5.515,0.00689066,0.00969625,0.01134019,0.01153849
5.52,0.00662612,0.01181826,0.01249817,0.01376007
5.525,0.00794905,0.01225856,0.01452856,0.01614067
5.53,0.01246417,0.01557234,0.01491092,0.01540327
5.535,0.01285515,0.01591946,0.01818672,0.01812951
5.54,0.01522057,0.01842681,0.02063682,0.01949196
5.545,0.01725291,0.0203768,0.02024922,0.02141229
5.55,0.01918971,0.0216759,0.0205774,0.02379732
5.555,0.01986609,0.02432107,0.02273253,0.02312144
5.56,0.01921467,0.02304567,0.02166625,0.0224087
5.565,0.0197767,0.02374029,0.02453326,0.02255494
5.57,0.02189466,0.02293906,0.02155902,0.02264208
5.575,0.02195614,0.02150988,0.02046694,0.02014932
5.58,0.01980115,0.02075332,0.0182106,0.01820813
5.585,0.02080315,0.018237,0.01604752,0.01631831
5.59,0.01759913,0.01709141,0.01617181,0.01590945
5.595,0.01530489,0.01487683,0.0124624,0.0132555
5.6,0.01459577,0.01256844,0.01095829,0.01015835
5.605,0.0120177,0.00814618,0.00756648,0.00694433
5.61,0.00985854,0.00922444,0.00710871,0.00482486
5.615,0.00955194,0.00497146,0.00422481,0.00351534
5.62,0.00735428,0.00431991,0.00297322,0.00138732
5.625,0.00586866,0.00313811,0.00052538,0.00021644
5.63,0.00535035,0.00446615,0.00151292,-0.00035032
5.635,0.00462088,0.00369998,1.738e-05,0.00111047
5.64,0.00293607,0.00299691,0.00157425,0.00024536
5.645,0.00551213,0.00389817,0.00127658,-0.00041199
5.65,0.00662631,0.00230063,0.00218749,0.00144505
5.655,0.00685702,0.00528089,0.00197487,0.00273796
5.66,0.00661315,0.00372023,0.00304717,0.00270822
5.665,0.00959595,0.00530216,0.00384783,0.0034264
5.67,0.00828766,0.00679632,0.003533,0.00261507
5.675,0.00838931,0.00500008,0.00552773,0.0027472
5.68,0.00882624,0.00735734,0.00469609,0.00252259
5.685,0.00994032,0.00796387,0.00594766,0.00087711
5.69,0.01092505,0.00695824,0.00494181,0.00259081
5.695,0.00828114,0.00662696,0.00378231,0.00204071
5.7,0.00946684,0.00534245,0.00365006,0.00102215
5.705,0.00767422,0.00380784,0.00115445,0.00010352
5.71,0.00613843,0.0014192,0.00137049,-0.00187578
5.715,0.00535899,0.00227589,-0.00218328,-0.00126185
5.72,0.00653773,0.00075459,-0.00162356,-0.00293734
5.725,0.00323369,0.00011606,-0.00369828,-0.00503098
5.73,0.00114221,-0.00124597,-0.00433925,-0.00640996
5.735,-2.88e-06,-0.00235506,-0.0049827,-0.00769203
5.74,0.0009094,-0.00452297,-0.00598886,-0.00744946
5.745,0.0008014,-0.00693369,-0.00843387,-0.01065208
5.75,-0.00275085,-0.00724219,-0.0095965,-0.00969313
5.755,-0.00298444,-0.00668088,-0.00894029,-0.01236672
5.76,-0.00317261,-0.00813068,-0.0104975,-0.01145171
5.765,-0.00503336,-0.00831007,-0.01004688,-0.01370243
5.77,-0.00612993,-0.01160632,-0.01265007,-0.01303493
5.775,-0.0080285,-0.0098119,-0.01370912,-0.01084008
5.78,-0.00820433,-0.01175833,-0.01385431,-0.01538056
5.785,-0.00845023,-0.01178043,-0.01466211,-0.01587134
5.79,-0.01210168,-0.01558422,-0.01554009,-0.01819691
5.795,-0.01405059,-0.01622443,-0.01692633,-0.01772067
5.8,-0.01533694,-0.01690909,-0.01769738,-0.01828242
5.805,-0.01644254,-0.01992756,-0.0170644,-0.01978732
5.81,-0.01748183,-0.01971552,-0.01958628,-0.02122499
5.815,-0.0193794,-0.02190271,-0.02190328,-0.02148526
5.82,-0.0217264,-0.02187478,-0.02094826,-0.02028143
5.825,-0.02044747,-0.02039629,-0.01963959,-0.02095793
5.83,-0.02156384,-0.02231622,-0.01964595,-0.01922608
5.835,-0.02047886,-0.02167562,-0.01995444,-0.02000049
5.84,-0.02110897,-0.01915861,-0.01929739,-0.01772508
5.845,-0.02033223,-0.02016813,-0.01832327,-0.01769937
5.85,-0.01829583,-0.01726032,-0.01560562,-0.0168831
5.855,-0.01802711,-0.01237264,-0.0140144,-0.01231666
5.86,-0.01549366,-0.01138209,-0.01239325,-0.01051336
5.865,-0.0121401,-0.01065154,-0.00865441,-0.00617997
5.87,-0.01057612,-0.00953406,-0.00614958,-0.00504803
5.875,-0.00949653,-0.00678283,-0.00399726,-0.00282943
5.88,-0.00580095,-0.00532936,-0.00305302,0.00089738
5.885,-0.00505536,-0.00424589,-0.00075707,-0.00066191
5.89,-0.00423103,-0.0018705,0.00015946,0.00166256
5.895,-0.00549404,-0.00025554,0.00255788,0.00307854
5.9,-0.00231317,-0.00034009,0.00171575,0.00397608
5.905,-0.00208537,-0.00083433,0.00282071,0.00227635
5.91,-0.00285582,-0.00049322,0.00099622,0.00262795
5.915,-0.00351831,-0.00305818,-0.00030096,0.00084397
5.92,-0.00487513,-0.00196493,0.00245605,0.00185793
5.925,-0.00547178,-0.00298703,0.00045474,0.0013609
5.93,-0.00572529,-0.00225459,0.00023711,0.00050648
5.935,-0.00707388,-0.00313771,-0.00377345,-0.00119621
5.94,-0.00614102,-0.00650886,-0.00275338,-0.00135591
5.945,-0.00838102,-0.00497281,-0.00255261,-0.00245901
5.95,-0.01000667,-0.00703808,-0.0029432,-0.0038481
5.955,-0.01009041,-0.00335283,-0.00383141,-0.00215582
5.96,-0.00789932,-0.00407196,-0.00401088,-0.00188863
5.965,-0.00925318,-0.00478887,-0.00315584,-0.00042143
5.97,-0.00586204,-0.00255638,-0.00241934,0.00119658
5.975,-0.00472791,-0.00090402,0.00170453,0.00075622
5.98,-0.00381902,0.00074024,0.00156919,0.00366277
5.985,-0.00229934,0.00149768,0.00476936,0.00537703
5.99,-0.00259561,0.0034623,0.00616195,0.00390905
5.995,-0.00094387,0.00545778,0.00736033,0.00805149
6.0,0.00227963,0.00811274,0.00728131,0.01114031
6.005,0.00282346,0.00712305,0.00796298,0.01130965
6.01,0.00463811,0.00916804,0.01179699,0.01425936
6.015,0.00557069,0.01174559,0.0117391,0.01311206
6.02,0.00657749,0.0105419,0.01297274,0.0147539
6.025,0.01006454,0.01345523,0.0149774,0.01500367
6.03,0.0091053,0.01363648,0.01564798,0.01510179
6.035,0.00850322,0.01472607,0.01488297,0.01545813
6.04,0.00974022,0.01552096,0.01781746,0.01649987
6.045,0.01163425,0.01590283,0.01717101,0.01800862
6.05,0.01277922,0.0153362,0.01552559,0.01821042
6.055,0.01287743,0.01680392,0.01800964,0.01781253
6.06,0.01412217,0.01729924,0.01879473,0.016923
6.065,0.01811342,0.01725301,0.01821318,0.01699131
6.07,0.01805385,0.01743837,0.01882904,0.01864045
6.075,0.01798893,0.01777507,0.0174123,0.01804327
6.08,0.01884809,0.02085816,0.01568831,0.02003274
6.085,0.0205193,0.0194004,0.01990722,0.01816002
6.09,0.01859497,0.02001386,0.01977109,0.0173818
6.095,0.01998833,0.01911904,0.01721734,0.01634497
6.1,0.01807213,0.01905204,0.01927633,0.01469431
6.105,0.01993471,0.01819807,0.01653499,0.01629375
6.11,0.01835531,0.01713197,0.01406258,0.01420504
6.115,0.01858802,0.01527992,0.01458202,0.01220952
6.12,0.01718434,0.01285057,0.01263346,0.01164619
6.125,0.0120846,0.01341611,0.01165048,0.00629026
6.13,0.01185619,0.00875537,0.00857467,0.00467923
6.135,0.01130942,0.00666705,0.00553694,0.00475695
6.14,0.00786912,0.00291342,0.00204398,0.00167524
6.145,0.00585993,0.00185283,0.00187306,0.00103974
6.15,0.0036402,0.00149936,-0.00070957,-0.00152174
6.155,0.00530344,0.00044644,-0.00141063,-0.00612417
6.16,0.00208919,-0.00177774,-0.00283802,-0.00398588
6.165,0.0018639,-0.00046057,-0.00121797,-0.00419984
6.17,0.00075549,-0.00216726,-0.00344483,-0.00645105
6.175,0.0037085,-0.00133331,-0.00468937,-0.00794496
6.18,0.00235963,-0.00061655,-0.00347123,-0.0056022
6.185,0.00269829,-0.00256475,-0.00373677,-0.00609334
6.19,0.00432425,-0.00122214,-0.00239885,-0.00372978
6.195,0.00475748,0.00143714,-0.00027916,-0.00348408
6.2,0.00613227,0.00315686,-0.00021758,-0.00151444
6.205,0.00522408,0.00222085,2.714e-05,-0.00195757
6.21,0.006596,0.00398895,0.00240586,-0.00209383
6.215,0.00897099,0.00565269,0.00100298,0.00292617
6.22,0.00748875,0.00380523,0.00268796,0.00146983
6.225,0.00762403,0.00506041,0.00093185,0.00040122
6.23,0.00548893,0.00193976,0.00069992,-0.00097544
6.235,0.00675034,0.00143761,0.00128276,-0.00219299
6.24,0.00631189,0.00034668,0.00118842,-0.00428158
6.245,0.00589795,-0.00045255,-0.00379474,-0.00374641
6.25,0.00148503,-0.00325206,-0.00523907,-0.0071464
6.255,0.00021901,-0.00539392,-0.00720807,-0.00822616
6.26,-0.00409055,-0.00720868,-0.00825938,-0.01052071
6.265,-0.00460888,-0.01119174,-0.01185063,-0.01366146
6.27,-0.00666041,-0.01093242,-0.01254113,-0.01168018
6.275,-0.00900697,-0.01248403,-0.01379853,-0.01493685
6.28,-0.0094969,-0.0136714,-0.01598191,-0.0175191
6.285,-0.01159433,-0.01506441,-0.01776279,-0.01769581
6.29,-0.01286447,-0.01639345,-0.01646306,-0.01842276
6.295,-0.01350711,-0.01635577,-0.01923025,-0.0194026
6.3,-0.01378893,-0.0173581,-0.01890629,-0.01762518
6.305,-0.0142635,-0.01867329,-0.01769484,-0.01843495
6.31,-0.01614406,-0.01757981,-0.01740954,-0.01823197
6.315,-0.01555364,-0.01691458,-0.01724035,-0.01806307
6.32,-0.01747679,-0.01724395,-0.01699523,-0.01757113
6.325,-0.01763344,-0.01712719,-0.01649981,-0.01732726
6.33,-0.01652246,-0.0169864,-0.01494507,-0.01673333
6.335,-0.01622757,-0.01843511,-0.01776214,-0.01585913
6.34,-0.01748468,-0.01866973,-0.01626417,-0.01687669
6.345,-0.01650255,-0.01740258,-0.01460369,-0.01713513
6.35,-0.01692158,-0.01616269,-0.01526835,-0.01454718
6.355,-0.01920282,-0.01690254,-0.01548361,-0.0127806
6.36,-0.01794429,-0.01628297,-0.01426438,-0.01418339
6.365,-0.0179409,-0.01556007,-0.01492884,-0.01075872
6.37,-0.01759215,-0.01655858,-0.01384628,-0.00933327
6.375,-0.01663193,-0.01209343,-0.0129406,-0.01080319
6.38,-0.01541463,-0.01088731,-0.0101864,-0.00848802
6.385,-0.01519253,-0.01077638,-0.00872313,-0.00666463
6.39,-0.01242214,-0.00722998,-0.00624091,-0.00486205
6.395,-0.01031282,-0.00755302,-0.0052465,-0.00285398
6.4,-0.00872971,-0.00665579,-0.00296611,-0.00233292
6.405,-0.00612856,-0.00172659,-0.00065445,0.00089552
6.41,-0.00632875,-0.00033519,0.00068898,0.00096622
6.415,-0.00218588,0.00051594,0.00326583,0.00358198
6.42,-0.00382358,0.00312487,0.00255106,0.00448153
6.425,0.00041516,0.00299368,0.00418466,0.00651273
6.43,-0.00040093,0.00490037,0.00411879,0.00963577
6.435,-0.00045636,0.00514759,0.00574436,0.00705935
6.44,0.00098909,0.00488495,0.00584959,0.00717085
6.445,0.00113046,0.00411963,0.00647102,0.0072527
6.45,0.00064306,0.00235441,0.00468463,0.0066591
6.455,-0.00074848,0.00143371,0.00571226,0.00621991
6.46,-0.0027627,0.00081607,0.00451277,0.00452695
6.465,-0.00144471,0.00088585,0.00331224,0.00478774
6.47,-0.00231576,0.00058551,0.00181756,0.0015
6.475,-0.00279374,-0.00154158,0.00097904,0.00226839
6.48,-0.00506584,-0.00228775,-0.00052041,0.00168256
6.485,-0.00613996,-0.00140459,-0.00056574,0.00141581
6.49,-0.00514815,-0.00110389,-6.491e-05,0.00175553
6.495,-0.00605024,-0.0019966,-2.415e-05,0.00288918
6.5,-0.0055207,-0.00319847,0.00176124,0.00346506
6.505,-0.00394227,0.00018587,0.00370882,0.00413957
6.51,-0.00160867,0.00408946,0.00377421,0.00726864
6.515,0.00088843,0.00439131,0.0040945,0.00719196
6.52,0.00303404,0.00439962,0.00858256,0.0094046
6.525,0.00500473,0.00801951,0.01038554,0.00989685
6.53,0.00586084,0.01035878,0.01165562,0.0133335
6.535,0.01003907,0.01144617,0.01514242,0.01573078
6.54,0.01102741,0.01553023,0.01604714,0.01617721
6.545,0.01437585,0.01633872,0.01850244,0.01874367
6.55,0.01391002,0.01922216,0.01899913,0.0203671
6.555,0.01516117,0.01924536,0.01934118,0.02075038
6.56,0.01662872,0.02043389,0.01957774,0.02240199
6.565,0.01783268,0.02025897,0.01972236,0.02135317
6.57,0.01873147,0.02007524,0.02009367,0.0181944
6.575,0.01976041,0.02051009,0.01982423,0.0196719
6.58,0.01798805,0.0191171,0.01995159,0.01757049
6.585,0.01575043,0.01695179,0.01974819,0.01807963
6.59,0.01756699,0.01739192,0.01812735,0.01730957
6.595,0.01673711,0.0182919,0.01630756,0.0139336
6.6,0.01637941,0.01698069,0.01455572,0.01338687
6.605,0.0178669,0.01629532,0.0145303,0.01353564
6.61,0.01789887,0.01506896,0.01270202,0.0117178
6.615,0.01692316,0.01365009,0.01273969,0.00936546
6.62,0.01538665,0.01396382,0.01247067,0.00682105
6.625,0.01475283,0.01209789,0.00985768,0.00998232
6.63,0.01550268,0.01143697,0.00948787,0.00839535
6.635,0.01358984,0.01074721,0.01004288,0.00667432
6.64,0.01308746,0.00853822,0.00723292,0.00626448
6.645,0.01293901,0.01082108,0.00762226,0.00298566
6.65,0.01052703,0.00820921,0.00635238,0.0021671
6.655,0.0098577,0.00574229,0.0029429,0.00189803
6.66,0.00825683,0.00575051,0.005304,0.00064251
6.665,0.00559552,0.0042623,0.00161664,-0.00175126
6.67,0.00455841,0.00219022,-0.00096609,-0.0006014
6.675,0.00450654,0.00097565,-0.00175849,-0.00405636
6.68,0.00295826,0.00031411,-0.00226368,-0.00488368
6.685,0.0019131,-0.0025645,-0.00461984,-0.00646961
6.69,-0.00165722,-0.00332813,-0.00602344,-0.00789684
6.695,-0.00164459,-0.00474955,-0.00738266,-0.00790127
6.7,-0.00218088,-0.00521448,-0.00657115,-0.00824188
6.705,-0.00150247,-0.00527608,-0.00782393,-0.00800318
6.71,-0.00231672,-0.00400624,-0.00564783,-0.00914007
6.715,-0.00215309,-0.00489522,-0.00628601,-0.00983064
6.72,-0.00016031,-0.00473586,-0.00474736,-0.00721846
6.725,0.00115758,-0.00225267,-0.00421178,-0.00624719
6.73,-0.00091574,-0.00321229,-0.00665721,-0.00448644
6.735,0.00307467,-0.00288055,-0.00427589,-0.00473542
6.74,0.00111485,0.00048788,-0.00352569,-0.00453388
6.745,0.00217748,0.00051014,-0.0024177,-0.00220199
6.75,0.0019557,-5.234e-05,-0.00041269,-0.00325341
6.755,0.00384752,-0.00014867,-0.0018364,-0.00162485
6.76,0.00178785,-0.00054748,-0.00240943,-0.00484883
6.765,0.0021718,-0.00135402,-0.00381332,-0.00532958
6.77,0.00170574,-0.00145964,-0.0048228,-0.00511643
6.775,0.00013133,-0.00244578,-0.00613962,-0.00813256
6.78,-0.0041935,-0.00577763,-0.00657357,-0.00763955
6.785,-0.00409604,-0.00873125,-0.00750764,-0.01003857
6.79,-0.00620266,-0.01074911,-0.01145865,-0.01442327
6.795,-0.00746426,-0.0134572,-0.01512783,-0.01430797
6.8,-0.01235958,-0.01518089,-0.01530324,-0.01563522
6.805,-0.01391339,-0.01455224,-0.0169238,-0.01702267
6.81,-0.01518901,-0.01972899,-0.01870658,-0.01961819
6.815,-0.01738498,-0.01890892,-0.0207131,-0.0178352
6.82,-0.01805173,-0.02060052,-0.021304,-0.01982584
6.825,-0.02115104,-0.02186136,-0.02177911,-0.02100451
6.83,-0.02164288,-0.02311347,-0.02402658,-0.02192189
6.835,-0.01960964,-0.02164617,-0.02193714,-0.02016124
6.84,-0.0192626,-0.02014715,-0.02086461,-0.02036516
6.845,-0.02212828,-0.01875053,-0.02051513,-0.01813087
6.85,-0.02018936,-0.02027396,-0.01734309,-0.01447269
6.855,-0.01867002,-0.0175353,-0.01563751,-0.01663419
6.86,-0.01698254,-0.01617713,-0.01385346,-0.01180858
6.865,-0.01783762,-0.0140145,-0.01271719,-0.01353345
6.87,-0.01657395,-0.01304987,-0.01099115,-0.00722437
6.875,-0.01577271,-0.01086175,-0.00997497,-0.00809601
6.88,-0.01525189,-0.00901623,-0.00848808,-0.00653764
6.885,-0.01248089,-0.0092852,-0.00747467,-0.00503928
6.89,-0.01188312,-0.00796777,-0.00648276,-0.00411186
6.895,-0.01179158,-0.00722081,-0.0052963,-0.00295905
6.9,-0.00958344,-0.00761086,-0.0038795,-0.00252898
6.905,-0.00749832,-0.00480182,-0.0034359,0.00061981
6.91,-0.00800338,-0.00552385,-0.00236078,-0.00125395
6.915,-0.00890403,-0.00339231,-0.00317179,0.00237455
6.92,-0.00649405,-0.00384085,0.00030042,0.00315934
6.925,-0.00605007,-0.0009692,0.00068769,0.00100435
6.93,-0.00619855,0.0005676,0.00154424,0.00235217
6.935,-0.00307544,-6.673e-05,0.00188261,0.00445401
6.94,-0.0033112,0.00093433,0.00208491,0.00442241
6.945,-0.00106667,0.00359925,0.00461048,0.00751123
6.95,-1.47e-06,0.00201896,0.00534429,0.00523098
6.955,0.0003984,0.00265739,0.00596157,0.00775162
6.96,0.00056565,0.00445575,0.00587931,0.00928042
6.965,0.00194831,0.00543415,0.00690049,0.01107348
